,id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
4479,390139,,,0,11003,1,,"6:10,7:20,8:20,9:20,10:20,11:20,12:20,13:20",,,103,,0,,,,,0,1,0,
4480,390140,,,0,11016,1,,"9:10,10:10,11:10,12:10,13:10",,,103,,0,,,,,0,1,0,
4481,390141,,,0,900032,1,,"9:10,10:10,11:10,12:10,13:10",,,103,,0,,,,,0,1,0,
4482,390142,,,0,10021,1,,"9:10,10:10,11:10,12:10,13:10",,,103,,0,,,,,0,1,0,
4483,390143,,,0,11012,1,,"9:10,10:10,11:10,12:10,13:10",,,103,,0,,,,,0,1,0,
4484,390144,,,0,11008,1,,"9:10,10:10,11:10,12:10,13:10",,,103,,0,,,,,0,1,0,
4485,390145,,,0,11007,1,,"9:10,10:10,11:10,12:10,13:10",,,103,,0,,,,,0,1,0,
4486,390146,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86",,0,900098,1,,,,,103,,0,,,,,0,1,0,
4487,390147,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86",,0,900099,1,,,,,103,,0,,,,,0,1,0,
4488,390148,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86",,0,900099,1,,,,,103,,0,,,,,0,1,0,
4489,390149,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10071,1,,,,,103,,0,,,,,0,1,0,
4490,390150,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10071,1,,,,,103,,0,,,,,0,1,0,
4491,390151,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10031,1,,,,,103,,0,,,,,0,1,0,
4492,390152,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12052,1,,,,,103,,0,,,,,0,1,0,
4493,390153,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12050,1,,,,,103,,0,,,,,0,1,0,
4494,390154,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10071,1,,,,,103,,0,,,,,0,1,0,
4495,390155,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12051,1,,,,,103,,0,,,,,0,1,0,
4496,390156,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10047,1,,,,,103,,0,,,,,0,1,0,
4497,390157,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12050,1,,,,,103,,0,,,,,0,1,0,
4498,390158,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10023,1,,,,,103,,0,,,,,0,1,0,
4499,390159,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10022,1,,,,,103,,0,,,,,0,1,0,
4500,390160,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900032,1,,,,,103,,0,,,,,0,1,0,
4501,390161,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11007,1,,,,,103,,0,,,,,0,1,0,
4502,390162,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11004,1,,,,,103,,0,,,,,0,1,0,
4503,390163,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11016,1,,,,,103,,0,,,,,0,1,0,
4504,390164,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11018,1,,,,,103,,0,,,,,0,1,0,
4505,390165,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12051,1,,,,,103,,0,,,,,0,1,0,
4506,390166,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,12054,1,,,,,103,,0,,,,,0,1,0,
4507,411001,,,0,900051,1,,,,,0,,,,,,,0,1,0,
4508,411002,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,101,"92664,92671,92674,92673,92664",1,,,,,0,1,0,
4509,411003,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,101,"92669,92675,92676",1,,,,,0,1,0,
4510,411004,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11030,0,,,"291,298,299",,101,"92663,92662,92661",,,,,,0,1,0,
4511,411005,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99",,0,11008,1,,,"291,298,299",,0,,,,,,,0,1,0,
4512,411101,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11005,1,,,0,,0,,,,,,,0,1,0,
4513,411102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11017,0,,,"291,298,299",,101,"92664,92671,92674,92673,92664",,,,,,0,1,0,
4514,411103,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,101,"92669,92675,92676",,,,,,0,1,0,
4515,411104,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99",,0,11008,0,,,"291,298,299",,101,"92663,92662,92661",,,,,,0,1,0,
4516,411201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,0,,,,,,,0,1,0,
4517,411202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,0,,,,,,,0,1,0,
4518,411203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11008,0,,,"291,298,299",,0,,,,,,,0,1,0,
4519,411204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11006,0,,,"291,298,299",,0,,,,,,,0,1,0,
4520,411205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,0,,,,,,,0,1,0,
4521,411206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,0,,,,,,,0,1,0,
4522,411207,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99",,0,11008,0,,,"291,298,299",,0,,,,,,,0,1,0,
4523,411208,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11006,0,,,"291,298,299",,0,,,,,,,0,1,0,
4524,411301,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900066,0,,,0,,0,,,,,,,73668,1,0,
4525,411302,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900020,0,,,0,,0,,,,,,,40846,1,0,
4526,411303,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900232,0,,,0,,0,,,,,,,183958,1,0,
4527,411304,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900232,0,,,0,,0,,,,,,,0,1,0,
4528,411305,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,11008,0,,,0,,0,,,,,,,0,1,0,
4529,411306,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11014,0,,,0,,102,2,,,,,,0,1,0,
4530,411307,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,102,2,,,,,,0,1,0,
4531,411308,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11007,0,,,"291,298,299",,102,2,,,,,,0,1,0,
4532,411309,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99",,0,11031,0,,,"291,298,299",,102,2,,,,,,0,1,0,
4533,411310,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11012,0,,,"291,298,299",,102,2,,,,,,0,1,0,
4534,411401,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99",,0,900232,0,,,"291,298,299",,0,,,,,,,0,1,0,
4535,411402,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,101,"92842,92843,92844,92845,92847,92848,92838,92839,92840,92841,92842",,,,,,0,1,0,
4536,411403,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11008,0,,,"291,298,299",,101,"92842,92843,92844,92845,92847,92848,92838,92839,92840,92841,92842",,,,,,0,1,0,
4537,411404,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,11030,0,,,"291,298,299",,101,"92842,92843,92844,92845,92847,92848,92838,92839,92840,92841,92842",,,,,,0,1,0,
4538,411405,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11105,0,,,0,,101,"92842,92843,92844,92845,92847,92848,92838,92839,92840,92841,92842",,,,,,0,1,0,
4539,411406,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10021,0,,,0,,0,,,,,,,0,1,0,
4540,411407,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,1,,,0,,0,,,,,,,0,1,0,
4541,411408,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,11104,1,,,0,,0,,,,,,,0,1,0,
4542,411409,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900032,0,,,0,,101,"92823,92822,92825,92824,92823",,,,,,0,1,0,
4543,411410,,,0,11006,0,,,,,0,,,,,,,0,1,0,
4544,420101,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13002,0,,,,,0,,,,,,,0,1,0,
4545,420102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13001,0,,,,,0,,,,,,,0,1,0,
4546,420103,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,295,0",,485,13119,0,,,295,,0,,,,,,,0,1,0,
4547,420104,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,295,78,60",,485,13118,1,,,295,,0,,,,,,,0,1,0,
4548,420201,,,0,13112,0,,,,,0,,,,,,,0,1,0,
4549,420202,,,0,13112,0,,,,,0,,,,,,,0,1,0,
4550,420203,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13118,0,,,,,0,,,,,,,0,1,0,
4551,420204,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,294,101,69",,486,13002,0,,,294,,0,,,,,,,0,1,0,
4552,420301,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10029,0,,,,,0,,,,,,,0,1,0,
4553,420302,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10021,0,,,,,0,,,,,,,0,1,0,
4554,420303,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,276,0",,486,13002,0,,,276,,0,,,,,,,0,1,0,
4555,420304,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,276,100,150",,486,13119,0,,,276,,0,,,,,,,0,1,0,
4556,420401,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13002,0,,,,,102,2,,,,,,0,1,0,
4557,420402,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,295,0",,487,13122,0,,,295,,0,,,,,,,0,1,0,
4558,420403,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10003,0,,,,,0,,,,,,,0,1,0,
4559,420404,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,295,78,60",,487,13002,1,,,295,,0,,,,,,,0,1,0,
4560,420501,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,294,101,69",,488,900032,0,,,294,,0,,,,,,,0,1,0,
4561,420502,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13111,0,,,,,0,,,,,,,0,1,0,
4562,420503,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13112,0,,,,,0,,,,,,,0,1,0,
4563,420504,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,294,0",,488,10022,1,,,294,,0,,,,,,,0,1,0,
4564,420505,,,0,13112,0,,,,,0,,,,,,,0,1,0,
4565,420601,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10029,1,,,,,0,,,,,,,0,1,0,
4566,420602,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13122,1,,,,,0,,,,,,,0,1,0,
4567,420603,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13002,1,,,,,0,,,,,,,0,1,0,
4568,420604,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,276,0",,488,13112,1,,,276,,0,,,,,,,0,1,0,
4569,420701,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,1,,,,,0,,,,,,,0,1,0,
4570,420702,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13119,1,,,,,0,,,,,,,0,1,0,
4571,420703,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,295,0",,485,13002,1,,,295,,0,,,,,,,0,1,0,
4572,420704,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,295,78,60",,485,13002,1,,,295,,0,,,,,,,0,1,0,
4573,420705,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,294,0",,486,13118,1,,,294,,0,,,,,,,0,1,0,
4574,420706,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,294,101,69",,486,13118,1,,,294,,0,,,,,,,0,1,0,
4575,420707,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13112,1,,,,,0,,,,,,,0,1,0,
4576,420708,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,276,0",,486,13112,1,,,276,,0,,,,,,,0,1,0,
4577,420709,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,276,100,150",,486,13112,1,,,276,,0,,,,,,,0,1,0,
4578,420801,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,1,,,,,0,,,,,,,0,1,0,
4579,420802,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10021,1,,,,,0,,,,,,,0,1,0,
4580,420803,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,295,0",,487,13002,1,,,295,,0,,,,,,,0,1,0,
4581,420804,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,295,78,60",,487,13002,1,,,295,,0,,,,,,,0,1,0,
4582,420805,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,294,0",,488,13121,1,,,294,,0,,,,,,,0,1,0,
4583,420806,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,294,101,69",,488,13122,1,,,294,,0,,,,,,,0,1,0,
4584,420807,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,276,0",,488,13112,1,,,276,,0,,,,,,,0,1,0,
4585,420808,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,276,100,150",,488,13112,1,,,276,,0,,,,,,,0,1,0,
4586,440201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10035,0,,,0,,0,,,,,,,0,1,0,
4587,440202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10036,0,,,0,,102,2,,,,,,0,1,0,
4588,440203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,99,118",,0,10079,0,,,"309,314",,102,3,,,,,,0,1,0,
4589,440204,,,0,10034,0,,,,,102,6,,,,,,0,1,0,
4590,440301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10075,0,,,0,,101,"73063,73062,73066,73069,73070,73067,73063",,,,,,0,1,0,
4591,440302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10034,0,,,0,,102,6,,,,,,0,1,0,
4592,440303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,320,321,225,252,0",,394,10035,0,,,"225,252,320,321",,102,6,,,,,,0,1,0,
4593,440304,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,320,321,225,252,60,26",,394,10036,0,,,"225,252,320,321",,102,6,,,,,,0,1,0,
4594,440305,,,0,900252,1,,,,,0,,,,,,,0,1,0,
4595,440401,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10066,1,,,0,,0,,1,,,,,0,1,0,
4596,440402,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10080,0,,,0,,102,2,1,,,,,0,1,0,
4597,440403,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10081,0,,,0,,102,1,1,,,,,0,1,0,
4598,440404,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,102,6,,,,,,0,1,0,
4599,440405,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,322,327,332,0",,394,10035,0,,,"332,322,327",,102,3,,,,,,0,1,0,
4600,440500,,,399,90001,1,,,,,0,,,,,,,0,0,0,
4601,440501,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,1,,,0,,0,,,,,,,0,1,0,
4602,440502,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10006,1,,,0,,0,,,,,,,0,1,0,
4603,440503,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,314,296,166,0",,395,10035,1,,,"296,166,309,314",,0,,,,,,,0,1,0,
4604,440504,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,314,296,166,69,150,66",,395,10021,0,,,"296,166,309,314",,102,2,,,,,,0,1,0,
4605,440601,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73242,73240,73228,73248,73247,73246,73242",,,,,,0,1,0,
4606,440602,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73242,73240,73228,73248,73247,73246,73242",,,,,,0,1,0,
4607,440603,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73225,73250,73249",,,,,,0,1,0,
4608,440604,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73228,73229,73239,73223,73224,73228",,,,,,0,1,0,
4609,440605,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10075,0,,,0,,101,"73255,73241,73231",,,,,,0,1,0,
4610,440606,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10075,0,,,0,,101,"73231,73230,73238",,,,,,0,1,0,
4611,440607,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,320,321,315,0",,395,10074,0,,,"315,320,321",,102,1,,,,,,0,1,0,
4612,440608,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,320,321,315,78,100,39",,395,10074,0,,,"315,320,321",,102,1,,,,,,0,1,0,
4613,440701,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,0,,,0,,102,2,,,,,,0,1,0,
4614,440702,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10035,0,,,0,,102,2,,,,,,0,1,0,
4615,440703,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,322,327,253,0",,395,10034,0,,,"253,322,327",,102,1,,,,,,0,1,0,
4616,440704,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,322,327,253,75,23,42",,395,10036,0,,,"253,322,327",,102,1,,,,,,0,1,0,
4617,440801,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10029,0,,,0,,102,1,,,,,,0,1,0,
4618,440802,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10035,0,,,0,,102,1,,,,,,0,1,0,
4619,440803,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,151,0",,395,10076,0,,,"151,309,314,320",,102,1,,,,,,0,1,0,
4620,440804,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,151,168,72,88",,395,10036,0,,,"151,309,314,320",,102,1,,,,,,0,1,0,
4621,440901,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,1,,,0,,0,,,,,,,0,1,0,
4622,440902,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10034,1,,,0,,0,,,,,,,0,1,0,
4623,440903,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,334,0",,395,10036,1,,,"334,321,322,327",,0,,,,,,,0,1,0,
4624,440904,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,334,101,85,99",,395,900266,1,,,"334,321,322,327",,0,,,,,,,0,1,0,
4625,441801,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10035,0,,,0,,0,,,,,,,0,1,0,
4626,441802,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10036,0,,,0,,102,1,,,,,,0,1,0,
4627,441803,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,99,118",,0,10080,0,,,"309,314",,102,3,,,,,,0,1,0,
4628,441804,,,0,10081,0,,,,,102,6,,,,,,0,1,0,
4629,441901,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10080,0,,,0,,101,"73084,73083,73087,73090,73091,73088,73084",,,,,,0,1,0,
4630,441902,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10080,0,,,0,,101,"73095,73092,73089,73100,73093,73096,73095",,,,,,0,1,0,
4631,441903,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,320,321,225,252,0",,396,10036,0,,,"225,252,320,321",,102,6,,,,,,0,1,0,
4632,441904,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,320,321,225,252,60,26",,396,10079,0,,,"225,252,320,321",,102,6,,,,,,0,1,0,
4633,441905,,,0,900252,1,,,,,0,,,,,,,0,1,0,
4634,442001,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10066,1,,,0,,0,,1,,,,,0,1,0,
