,id,defender,defender_upper,belong,hold_belong,mission_skill,battle_skill,condition,is_destroy,is_rebuild,draw_event,name,code,shifting_spot,shifting_team,battle_assist_range,performance_skill,show_info,working_special_spot,trigger_distance,active_mission_skill,inherent_mission_skill,type,is_focus,transition,belong_color,working_spot_activation,active_building_info,initial_state,pref_code,des,confront_des,squadinfoid,missionskill_on_death
891,6411403,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台X3,Console,"40,150","-30,0","0,0",,1,6411403,0,6411406,6411403,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
892,6411404,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子I,Hiding,"0,0","0,0","0,0",,0,,0,,6411407,5,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
893,6430201,99999,99999,3,1,0;0;0;2000024,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,工作台,WorkBench,"60,160","0,0","0,0",,1,6430201,0,6430202,6430201,21,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,内有制作防毒面具的材料,本次战役中无法破坏该设施,0,
894,6430202,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具I手雷*3,Hiding,"0,0","0,0","0,0",,0,6430001,0,,6430001,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_Low;道具箱;0//c0;6430001,0,,略,本次战役中无法破坏该设施,0,
895,6430203,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具II闪光弹*3,Hiding,"0,0","0,0","0,0",,0,6430002,0,,6430002,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_Low;道具箱;0//c0;6430001,0,,略,本次战役中无法破坏该设施,0,
896,6430204,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具III机枪塔*3,Hiding,"0,0","0,0","0,0",,0,6430003,0,,6430003,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_Low;道具箱;0//c0;6430001,0,,略,本次战役中无法破坏该设施,0,
897,6430205,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】整备兔子,Hiding,"0,0","0,0","0,0",,0,,0,,6430004,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,略,本次战役中无法破坏该设施,0,
898,6430206,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】困难用整备兔子,Hiding,"0,0","0,0","0,0",,0,,0,,6430014,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,略,本次战役中无法破坏该设施,0,
899,6430207,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】vector免疫手雷,Hiding,"0,0","0,0","0,0",,0,,0,,6430017,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,略,本次战役中无法破坏该设施,0,
900,6430208,50,50,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,【标记】彩蛋,Console,"40,150","-30,0","0,0",,0,6430022,0,"6430019,6430020",6430018,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,略,本次战役中无法破坏该设施,0,
901,6430209,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具I手雷*10,Hiding,"0,0","0,0","0,0",,0,6430023,0,,6430021,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_High;道具箱;0//c0;6430001,0,,略,本次战役中无法破坏该设施,0,
902,6430210,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具II闪光弹*10,Hiding,"0,0","0,0","0,0",,0,6430025,0,,6430023,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_High;道具箱;0//c0;6430001,0,,略,本次战役中无法破坏该设施,0,
903,6430211,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具III机枪塔*10,Hiding,"0,0","0,0","0,0",,0,6430026,0,,6430024,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_High;道具箱;0//c0;6430001,0,,略,本次战役中无法破坏该设施,0,
904,6430212,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】剧情用,Hiding,"0,0","0,0","0,0",,0,6430027,0,,6430027,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,略,本次战役中无法破坏该设施,0,
905,6430213,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】夜视整备兔子,Hiding,"0,0","0,0","0,0",,0,,0,,6430030,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,略,本次战役中无法破坏该设施,0,
906,6430214,50,50,3,0,0;6430032;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】困难剧情用,Hiding,"0,0","0,0","0,0",,0,6430036,0,,6430034,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,略,本次战役中无法破坏该设施,0,
907,6430215,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】困难剧情用2,Hiding,"0,0","0,0","0,0",,0,6430034,0,,6430033,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,略,本次战役中无法破坏该设施,0,
908,6440001,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台XI,Console,"40,250","-30,0","0,0",,1,6440001|6440002,0,"6440002,6440004",6440001,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;0,0",Console;控制台I;0//c0;2000005|Console;控制台I;0//c0;2000005,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
909,6440002,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台XII,Console,"40,250","-30,0","0,0",,1,6440005,0,6440007,6440005,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
910,6440003,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台XIII,Console,"40,250","-30,0","0,0",,1,6440006,0,6440008,6440006,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
911,6440004,50,50,2,1,0;0;900002;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子防空,Hiding,"0,0","0,0","0,0",,0,,2,,6390336,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
912,6440005,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:0,1:1",0,0,0,密码台I,Console_P,"-10,250","-30,0","0,0",,1,6440009,0,,6440009,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
913,6440006,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:0,1:1",0,0,0,密码台II,Console_P,"-10,250","-30,0","0,0",,1,6440010,0,,6440010,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
914,6440007,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,密码台III,Console_P,"-10,250","-30,0","0,0",,1,6440011,0,"6440300,6440310,6440320,6440330,6440340,6440350,6440360,6440370,6440380,6440390",6440011,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
915,6440008,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,密码台IV,Console_P,"-10,250","-30,0","0,0",,1,6440012,0,"6440400,6440410,6440420,6440430,6440440,6440450,6440460,6440470,6440480,6440490",6440012,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
916,6440009,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,密码台V,Console_P,"-10,250","-30,0","0,0",,1,6440013,0,"6440500,6440510,6440520,6440530,6440540,6440550,6440560,6440570,6440580,6440590",6440013,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
917,6440010,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,密码台VI,Console_P,"-10,250","-30,0","0,0",,1,6440014,0,"6440600,6440610,6440620,6440630,6440640,6440650,6440660,6440670,6440680,6440690",6440014,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
918,6440011,50,50,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台XI,Console,"40,250","-30,0","0,0",,1,6440035,0,6440035,6440031,8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,Console;控制台I;0//c0;2000005,-1,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
919,6440012,50,50,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台XII,Console,"40,250","-30,0","0,0",,1,6440036,0,6440036,6440032,8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,Console;控制台II;0//c0;2000005,-1,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
920,6440013,50,50,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台XIII,Console,"40,250","-30,0","0,0",,1,6440037,0,6440037,6440033,8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,Console;控制台III;0//c0;2000005,-1,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
921,6440014,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Left,"10,80","-20,0","0,0",,1,6440039,0,,6440039,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
922,6440015,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门II,Door_Left,"10,80","-20,0","0,0",,1,6440040,0,,6440040,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
923,6440016,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门III,Door_Left,"10,80","-20,0","0,0",,1,6440041,0,,6440041,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
924,6440017,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子警报器,Hiding,"40,250","-30,0","0,0",,1,6440038,0,6440038,6440034,8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,Console;控制台I;0//c0;2000005,-1,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
925,6440018,99999,99999,3,1,0;0;0;6440127,0;0;0;0,"0:2,1:2;0:3,1:3",0,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440017,0,6440018,6440017,5,1,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,【标记】略,本次战役中无法破坏该设施,0,
926,6440019,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】刷怪兔子用,Hiding,"0,0","0,0","0,0",,0,6440015,7,,6440016,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
927,6440020,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台I,Console,"40,250","-30,0","0,0",,1,6440035,0,6440035,6440042,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
928,6440021,99999,99999,1,1,0;6440053;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,炮击阵地I,MissileLauncher,"4,97","-30,0","1,1",,1,6440043,0,6440048,6440046,1,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中无法破坏该设施,0,
929,6440022,99999,99999,1,1,0;6440053;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,炮击阵地II,MissileLauncher,"4,97","-30,0","1,1",,1,6440044,0,6440058,6440047,1,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中无法破坏该设施,0,
930,6440023,99999,99999,3,1,0;0;0;2000017,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,EMP手雷,Build_PortableEMP,"65,150","-30,0","0,0",,1,6440046,0,6440050,6440049,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
931,6440024,50,50,2,1,0;0;6440054;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】污染禁飞,Hiding,"0,0","0,0","0,0",,0,,2,,6440054,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",0;0,,0,,【标记】略,本次战役中无法破坏该设施,0,
932,6440025,50,50,1,1,0;6440055;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】3-3胜利目标用,Hiding,"0,0","0,0","0,0",,0,,2,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
933,6440026,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台X,Console,"40,250","-30,0","0,0",,1,6440053,0,"6440061,6440062",6440069,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;0,0",Console;控制台I;0//c0;2000005|Console;控制台I;0//c0;2000005,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
934,6440027,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门X I,Door_Left,"10,80","-20,0","0,0",,1,6440054,0,,6440059,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
935,6440028,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门X II,Door_Left,"10,80","-20,0","0,0",,1,6440055,0,,6440060,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
936,6440029,99999,99999,1,1,0;6440117;0;0,0;0;0;0,"0:2,1:2;0:3,1:3",0,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440056,0,6440064,6440063,7,0,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
937,6440030,99999,99999,1,1,0;6440117;0;0,0;0;0;0,"0:2,1:2;0:3,1:3",0,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440056,0,6440064,6440063,7,0,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
938,6440031,50,50,2,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】特效兔子,Hiding,"0,0","0,0","0,0",,0,,2,,6440068,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
939,6440032,50,50,1,1,0;6440070;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】3-4胜利目标用,Hiding,"0,0","0,0","0,0",,0,,2,,6440115,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
940,6440033,50,50,1,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】丹德莱存活用,Hiding,"0,0","0,0","0,0",,0,,2,,6440071,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
941,6440034,50,50,1,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】探姬用,Hiding,"0,0","0,0","0,0",,0,,2,,6440073,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
942,6440035,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台,Console,"40,250","-30,0","0,0",,1,6440065,0,6440075,6440074,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
943,6440036,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台,Console,"40,250","-30,0","0,0",,1,6440067|6440068,0,"6440077,6440079",6440076,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;0,0,0",Console;控制台I;0//c0;2000005|Console;控制台I;0//c0;2000005|Console;控制台I;0//c0;2000005,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
944,6440037,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台,Console,"40,250","-30,0","0,0",,1,6440071|6440072|6440073,0,"6440083,6440085,6440087",6440082,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;0,0,0",Console;控制台I;0//c0;2000005|Console;控制台I;0//c0;2000005|Console;控制台I;0//c0;2000005,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
945,6440038,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门,Door_Left,"10,80","-20,0","0,0",,1,6440070,0,,6440081,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
946,6440039,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门,Door_Left,"10,80","-20,0","0,0",,1,6440075,0,,6440089,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
947,6440040,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门x1,Door_Left_S,"10,80","-20,0","0,0",,1,6440076,0,,6440090,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,"1,6440801,6440092,1"
948,6440041,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门x1,Door_Left_S,"10,80","-20,0","0,0",,1,6440077,0,,6440091,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,"1,6441801,6440093,1"
949,6440042,99999,99999,1,1,0;6440067;0;0,0;0;0;0,"0:2,1:2;0:3,1:3",0,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440091,0,6440102,,7,1,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,iaso;伊阿索之匣;0//c0;0,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,"1,6440801,6440094,1"
950,6440043,99999,99999,1,1,0;6440067;0;0,0;0;0;0,"0:2,1:2;0:3,1:3",0,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440092,0,6440103,,7,1,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,iaso;伊阿索之匣;0//c0;0,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,"1,6441801,6440095,1"
951,6440044,99999,99999,1,1,0;6440067;0;0,0;0;0;0,"0:2,1:2;0:3,1:3",0,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440093,0,6440104,,7,1,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,iaso;伊阿索之匣;0//c0;0,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,"1,6441801,6440096,1"
952,6440045,99999,99999,1,1,0;6440067;0;0,0;0;0;0,"0:2,1:2;0:3,1:3",0,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440094,0,6440105,,7,1,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,iaso;伊阿索之匣;0//c0;0,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,"1,6441801,6440097,1"
953,6440046,50,50,1,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】4-4胜利条件用,Hiding,"0,0","0,0","0,0",,0,,2,,6440106,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
954,6440047,50,50,1,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】BOSS抵抗EMP,Hiding,"0,0","0,0","0,0",,0,,2,,6440107,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
955,6440052,100,100,1,1,0;0;0;6440067,0;0;0;0,"0:2,1:2;0:3,1:3",2,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440091,0,6440110,6440108,7,1,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,iaso;伊阿索之匣;0//c0;0,0,,可以对关联的设施发送操作指令。,,0,
956,6440053,100,100,1,1,0;0;0;6440067,0;0;0;0,"0:2,1:2;0:3,1:3",2,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6440092,0,6440111,6440109,7,1,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,iaso;伊阿索之匣;0//c0;0,0,,可以对关联的设施发送操作指令。,,0,
957,6440054,50,50,1,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】整备兔子,Hiding,"0,0","0,0","0,0",,0,,0,,6440113,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
958,6440055,50,50,1,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】3-4彩蛋剧情,Hiding,"0,0","0,0","0,0",,0,,0,,6440114,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
959,6440056,50,50,2,1,0;0;6440124;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】秃洞用3,Hiding,"0,0","0,0","0,0",,0,,0,,6440120,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
960,6440057,50,50,2,1,0;0;6440125;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】秃洞用8,Hiding,"0,0","0,0","0,0",,0,,0,,6440121,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
961,6440058,100,100,1,1,0;0;0;6440067,0;0;0;0,"0:2,1:2;0:3,1:3",0,0,0,伊阿索之匣,iaso,"0,150","-30,0","0,0",,1,6449974,0,6440123,6440122,7,1,"0,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,iaso;伊阿索之匣;0//c0;0,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
962,6440059,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,6440128,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
963,6460001,50,50,2,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】刨冰I,Hiding,"0,0","0,0","0,0",,0,6460001,0,,6460001,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
964,6460002,50,50,2,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,帐篷I,Boxhouse,"0,80","-30,0","0,0",,0,6460002,0,6460009,6460002,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
965,6460003,50,50,2,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,帐篷II,Boxhouse,"0,80","-30,0","0,0",,0,6460003,0,6460010,6460003,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
966,6460004,50,50,2,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,帐篷III,Boxhouse,"0,80","-30,0","0,0",,0,6460004,0,6460011,6460004,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
