,id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,special_daily_quota
1122,10134,8,83,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：灰熊MkⅤ,dailyGiftbag,,0,,1.00,0,0,0,40127,1,100057-1,0,0,1001,,0
1123,10135,8,84,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M950A,dailyGiftbag,,0,,1.00,0,0,0,40128,1,100057-1,0,0,1001,,0
1124,10136,8,85,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维尔德MkⅡ,dailyGiftbag,,0,,1.00,0,0,0,40129,1,100057-1,0,0,1001,,0
1125,10137,8,86,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NZ75,dailyGiftbag,,0,,1.00,0,0,0,40130,1,100057-1,0,0,1001,,0
1126,10138,8,87,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：竞争者,dailyGiftbag,,0,,1.00,0,0,0,40131,1,100057-1,0,0,1001,,0
1127,10139,8,88,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Px4 风暴,dailyGiftbag,,0,,1.00,0,0,0,40132,1,100057-1,0,0,1001,,0
1128,10140,8,89,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PA-15,dailyGiftbag,,0,,1.00,0,0,0,40133,1,100057-1,0,0,1001,,0
1129,10141,8,90,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：CAWS,dailyGiftbag,,0,,1.00,0,0,0,40198,1,100057-1,0,0,1001,,0
1130,10142,8,91,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：DP-12,dailyGiftbag,,0,,1.00,0,0,0,40199,1,100057-1,0,0,1001,,0
1131,10143,8,92,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-93,dailyGiftbag,,0,,1.00,0,0,0,40200,1,100057-1,0,0,1001,,0
1132,10144,8,93,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SIG-556,dailyGiftbag,,0,,1.00,0,0,0,40201,1,100057-1,0,0,1001,,0
1133,10145,8,94,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HP-35,dailyGiftbag,,0,,1.00,0,0,0,40245,1,100057-1,0,0,1001,,0
1134,10146,8,95,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-15,dailyGiftbag,,0,,1.00,0,0,0,40246,1,100057-1,0,0,1001,,0
1135,10147,8,96,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：89式自,dailyGiftbag,,0,,1.00,0,0,0,40247,1,100057-1,0,0,1001,,0
1136,10148,8,97,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-阿尔法,dailyGiftbag,,0,,1.00,0,0,0,40248,1,100057-1,0,0,1001,,0
1137,10149,8,98,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ZB-26,dailyGiftbag,,0,,1.00,0,0,0,40249,1,100057-1,0,0,1001,,0
1138,10150,8,99,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RPK-16,dailyGiftbag,,0,,1.00,0,0,0,40250,1,100057-1,0,0,1001,,0
1139,10151,8,100,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：VSK-94,dailyGiftbag,,0,,1.00,0,0,0,40290,1,100057-1,0,0,1001,,0
1140,10152,8,101,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S-ACR,dailyGiftbag,,0,,1.00,0,0,0,40291,1,100057-1,0,0,1001,,0
1141,10153,8,102,1702-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：真核面具纪念头像·双联乱数,dailyGiftbag,,0,,1.00,0,0,0,0,1,100057-1,0,0,1001,,0
1142,10154,8,19,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:蒙德拉贡M1908,dailyGiftbag,,0,,1.00,0,0,0,40292,1,100058-400,0,0,1002,,0
1143,10155,8,20,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:刘氏步枪,dailyGiftbag,,0,,1.00,0,0,0,40293,1,100059-500,0,0,1002,,0
1144,10156,8,21,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:FN-57,dailyGiftbag,,0,,1.00,0,0,0,259,1,100059-500,0,0,1002,,0
1145,10157,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:蜜獾,dailyGiftbag,,0,,1.00,0,0,0,40294,1,100058-400,0,0,1002,,0
1146,10158,8,23,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:ART556,dailyGiftbag,,0,,1.00,0,0,0,514,1,100059-500,0,0,1002,,0
1147,10159,8,24,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:JS05,dailyGiftbag,,0,,1.00,0,0,0,268,1,100059-500,0,0,1002,,0
1148,10160,8,25,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:M82,dailyGiftbag,,0,,1.00,0,0,0,40230,1,100058-400,0,0,1002,,0
1149,10161,8,26,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:沙漠之鹰,dailyGiftbag,,0,,1.00,0,0,0,40225,1,100059-500,0,0,1002,,0
1150,10162,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:HS2000,dailyGiftbag,,0,,1.00,0,0,0,955,1,100059-500,0,0,1002,,0
1151,10163,8,28,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:43M,dailyGiftbag,,0,,1.00,0,0,0,40295,1,100058-300,0,0,1002,,0
1152,10164,8,29,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:Vepr,dailyGiftbag,,0,,1.00,0,0,0,40296,1,100058-300,0,0,1002,,0
1153,10165,8,30,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:高标10型,dailyGiftbag,,0,,1.00,0,0,0,40297,1,100058-300,0,0,1002,,0
1154,10166,8,31,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:CAR,dailyGiftbag,,0,,1.00,0,0,0,40298,1,100058-300,0,0,1002,,0
1155,10167,8,32,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:MAS-38,dailyGiftbag,,0,,1.00,0,0,0,40299,1,100058-300,0,0,1002,,0
1156,10168,8,33,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:C14,dailyGiftbag,,0,,1.00,0,0,0,40300,1,100058-300,0,0,1002,,0
1157,10169,8,34,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100058-5,0,0,1002,,0
1158,10170,8,35,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100059-5,0,0,1002,,0
1159,10171,8,0,"41-500,506-1000",0,0,0,0,0,0,0,,1999,0,0,0,2001,夏日补给礼包,dailyGiftbag,Bumdle_natsu,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1160,10172,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_autumn,1,,1.00,0,0,0,541,0,0,0,0,3002,,0
1161,10173,8,0,,0,0,0,0,0,0,0,,1280,0,0,0,2005,9月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,597,0,0,0,0,3002,,0
1162,10174,8,0,"514-150,516-500",0,0,0,0,0,0,0,400001-100,248,0,0,0,2010,融合势力养成礼包,dailyGiftbag,Bumdle_yuugo02,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1163,10175,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1164,10176,8,4,"7-1,41-100",0,0,0,0,0,0,0,4903-1,2588,0,0,0,2001,MG36-竹影清兵卫,dailyGiftbag,Bumdle_newskin05,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1165,10177,8,3,"7-1,41-50",0,0,0,0,0,0,0,4906-1,1888,0,0,0,2001,塔布克-食魂料理人,dailyGiftbag,Bumdle_newskin05,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1166,10178,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:SPP-1,dailyGiftbag,,0,,1.00,0,0,0,40076,1,100060-400,0,0,1002,,0
1167,10179,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:UKM-2000,dailyGiftbag,,0,,1.00,0,0,0,649,1,100060-400,0,0,1002,,0
1168,10180,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:HK21,dailyGiftbag,,0,,1.00,0,0,0,650,1,100061-500,0,0,1002,,0
1169,10181,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:刘易斯,dailyGiftbag,,0,,1.00,0,0,0,651,1,100061-500,0,0,1002,,0
1170,10182,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:P22,dailyGiftbag,,0,,1.00,0,0,0,652,1,100061-500,0,0,1002,,0
1171,10183,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:R93,dailyGiftbag,,0,,1.00,0,0,0,548,1,100061-500,0,0,1002,,0
1172,10184,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100060-5,0,0,1002,,0
1173,10185,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100061-5,0,0,1002,,0
1174,10186,8,0,,0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_navy,1,,1.00,0,0,0,963,0,0,0,0,3002,,0
1175,10187,8,0,"7-1,8-1,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,10月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1176,10188,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1177,10189,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1178,10190,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1179,10191,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1180,10192,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1181,10193,8,0,"514-150,516-500",0,0,0,0,0,0,0,400001-100,248,0,0,0,2010,融合势力养成礼包,dailyGiftbag,Bumdle_yuugo02,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1182,10194,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1183,10195,8,0,"15-200,46-50,506-100",0,0,0,0,0,0,0,,298,0,0,0,2020,重装补给礼包,dailyGiftbag,Bumdle_jyuusou,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1184,10196,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:KSVK,dailyGiftbag,,0,,1.00,0,0,0,547,1,100109-400,0,0,1002,,0
1185,10197,8,28,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:CZ2000,dailyGiftbag,,0,,1.00,0,0,0,588,1,100109-400,0,0,1002,,0
1186,10198,8,29,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:蜜獾,dailyGiftbag,,0,,1.00,0,0,0,40294,1,100109-400,0,0,1002,,0
1187,10199,8,30,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:P22,dailyGiftbag,,0,,1.00,0,0,0,652,1,100110-500,0,0,1002,,0
1188,10200,8,31,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100109-5,0,0,1002,,0
1189,10201,8,32,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100110-5,0,0,1002,,0
1190,10202,8,0,,0,0,0,0,0,0,0,,580,0,0,0,2005,人形培养礼包,dailyGiftbag,Bumdle_may,0,,1.00,0,0,0,660,0,0,0,0,3002,,0
1191,10203,8,0,"44-200,506-200",0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_blue,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
1192,10204,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,11月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1193,10205,8,0,,0,0,0,0,0,0,0,,1999,0,0,0,2001,双11特供礼包,dailyGiftbag,Bumdle_double11,0,,1.00,0,0,0,531,0,0,0,0,3002,,0
1194,10206,8,0,"7-4,506-1000,44-300",0,0,0,0,0,0,0,,1999,0,0,0,2001,双11尊享礼包,dailyGiftbag,Bumdle_double11,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1195,10207,8,0,,0,0,0,0,0,0,0,,580,0,0,0,2001,双11训练特惠,dailyGiftbag,Bumdle_double11,0,,1.00,0,0,0,594,0,0,0,0,3002,,0
1196,10208,8,0,,0,0,0,0,0,0,0,5106-1,0,0,0,0,2001,装扮：托卡列夫-甜夜盗贼,dailyGiftbag,,0,,1.00,0,0,0,0,1,100111-150,0,0,1004,,0
1197,10209,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：招魂婴儿车,dailyGiftbag,,0,,1.00,0,0,0,671,1,100111-100,0,0,1004,,0
1198,10210,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,指挥官头饰：魔物统领,dailyGiftbag,,0,,1.00,0,0,0,672,1,100111-120,0,0,1004,,0
1199,10211,8,3,1743-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片：谢幕之时,dailyGiftbag,,0,,1.00,0,0,0,0,1,100111-50,0,0,1004,,0
1200,10212,8,4,1741-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：沉默诀别,dailyGiftbag,,0,,1.00,0,0,0,0,1,100111-30,0,0,1004,,0
1201,10213,8,5,1742-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：假面人生,dailyGiftbag,,0,,1.00,0,0,0,0,1,100111-30,0,0,1004,,0
1202,10214,8,6,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：木制握把片,dailyGiftbag,,0,,1.00,0,0,0,673,1,100111-80,0,0,1004,,0
1203,10215,8,7,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,采购币,dailyGiftbag,,0,,1.00,0,0,0,0,1,100111-3,0,0,1004,,0
1204,10216,8,8,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2060,作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100111-2,0,0,1004,,0
1205,10217,8,9,46-1,0,0,0,0,0,0,0,,0,0,0,0,2060,特种作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100111-2,0,0,1004,,0
1206,10218,8,10,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2060,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100111-2,0,0,1004,,0
1207,10219,8,11,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:Kord,dailyGiftbag,,0,,1.00,0,0,0,40226,1,100113-500,0,0,1003,,0
1208,10220,8,12,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:韦伯利,dailyGiftbag,,0,,1.00,0,0,0,674,1,100113-500,0,0,1003,,0
1209,10221,8,13,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:CF05,dailyGiftbag,,0,,1.00,0,0,0,40231,1,100112-400,0,0,1003,,0
1210,10222,8,14,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100112-5,0,0,1003,,0
1211,10223,8,15,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100113-5,0,0,1003,,0
1212,10224,8,0,"514-150,516-500",0,0,0,0,0,0,0,400001-100,248,0,0,0,2010,融合势力养成礼包,dailyGiftbag,Bumdle_yuugo02,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1213,10225,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1214,10226,8,0,"41-100,7-1",0,0,0,0,0,0,0,5103-1,2588,0,0,0,2001,97式-魔女格莱特,dailyGiftbag,Bumdle_halloween,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1215,10227,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1216,10228,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1217,10229,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1218,10230,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1219,10231,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1220,10232,8,17,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形:特工416,dailyGiftbag,,0,,1.00,0,0,0,1086,1,100070-150,0,0,1004,,0
1221,10233,8,18,,0,0,0,0,0,0,0,,0,0,0,0,2001,特工维克托专属:.45空尖弹（燃烧）,dailyGiftbag,,0,,1.00,0,0,0,697,1,100070-80,0,0,1004,,0
1222,10234,8,19,,0,0,0,0,0,0,0,,0,0,0,0,2001,特工416专属:556高速弹（爆破）,dailyGiftbag,,0,,1.00,0,0,0,698,1,100070-80,0,0,1004,,0
1223,10235,8,20,1763-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片:明日之都,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-50,0,0,1004,,0
1224,10236,8,21,1764-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片:曙光,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-50,0,0,1004,,0
1225,10237,8,23,1766-1,0,0,0,0,0,0,0,,0,0,0,0,2001,背景:藏身处,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-120,0,0,1004,,0
1226,10238,8,24,1758-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像:原罪·利维坦,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-20,0,0,1004,,0
1227,10239,8,25,1760-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像:“指挥官在格里芬”,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-20,0,0,1004,,0
1228,10240,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具:加密贮藏箱,dailyGiftbag,,0,,1.00,0,0,0,1087,1,100070-120,0,0,1004,,0
1229,10241,8,28,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具:“此路不通”,dailyGiftbag,,0,,1.00,0,0,0,1088,1,100070-120,0,0,1004,,0
1230,10242,8,29,,0,0,0,0,0,0,0,200005-1,0,0,0,0,2060,坎德尔制剂,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-2,0,0,1004,,0
1231,10243,8,30,,0,0,0,0,0,0,0,100007-1,0,0,0,0,2060,威士忌,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-2,0,0,1004,,0
1232,10244,8,31,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,采购币,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-3,0,0,1004,,0
1233,10245,8,32,46-1,0,0,0,0,0,0,0,,0,0,0,0,2060,特种作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-2,0,0,1004,,0
1234,10246,8,33,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:M1895 CB,dailyGiftbag,,0,,1.00,0,0,0,40228,1,100071-400,0,0,1002,,0
1235,10247,8,34,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:SSG3000,dailyGiftbag,,0,,1.00,0,0,0,695,1,100071-400,0,0,1002,,0
1236,10248,8,35,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:ACR,dailyGiftbag,,0,,1.00,0,0,0,40148,1,100072-500,0,0,1002,,0
1237,10249,8,36,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:R5,dailyGiftbag,,0,,1.00,0,0,0,696,1,100072-500,0,0,1002,,0
1238,10250,8,37,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:PM-06,dailyGiftbag,,0,,1.00,0,0,0,526,1,100072-500,0,0,1002,,0
1239,10251,8,38,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100071-5,0,0,1002,,0
1240,10252,8,39,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100072-5,0,0,1002,,0
1241,10253,8,0,,0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_black,1,,1.00,0,0,0,963,0,0,0,0,3002,,0
1242,10254,8,0,"8-1,7-1,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,12月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1243,10255,8,0,"7-1,41-100",0,0,0,0,0,0,0,5203-1,2588,0,0,0,2001,VHS特工装扮礼包,dailyGiftbag,Bumdle_Division,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1244,10256,8,0,"514-150,516-500",0,0,0,0,0,0,0,400001-100,248,0,0,0,2010,融合势力养成礼包,dailyGiftbag,Bumdle_yuugo02,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1245,10257,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1246,10258,8,0,,0,0,0,0,0,0,0,,1588,0,0,0,2001,黑五特供,dailyGiftbag,Bumdle_black,0,,1.00,0,0,0,1085,0,0,0,0,3002,,0
1247,10259,8,22,1765-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片:静谧冷舍,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-50,0,0,1004,,0
1248,10260,8,26,1761-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像:特工“蒂玛”,dailyGiftbag,,0,,1.00,0,0,0,0,1,100070-20,0,0,1004,,0
1249,10261,8,0,,0,0,0,0,0,0,0,,398,0,0,0,2001,心智升级特惠,dailyGiftbag,Bumdle_heavy,2,,1.00,0,0,0,534,0,0,0,0,3002,,0
1250,10262,8,0,"41-600,506-1000,9-100",0,0,0,0,0,0,0,100003-30,2588,0,0,0,2002,圣诞特惠礼包,dailyGiftbag,Bumdle_Christmas2020,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1251,10263,8,0,,0,0,0,0,0,0,0,,580,0,0,0,2002,圣诞定向补给,dailyGiftbag,Bumdle_Christmas2020,0,,1.00,0,0,0,700,0,0,0,0,3002,,0
1252,10264,8,0,"6009-5,7-1",0,0,0,0,0,0,0,,480,0,0,0,2002,圣诞限定,dailyGiftbag,Bumdle_Christmas2020,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1253,10265,8,0,"6009-5,41-100",0,0,0,0,0,0,0,,480,0,0,0,2002,圣诞特供,dailyGiftbag,Bumdle_Christmas2020,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1254,10266,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_2021,1,,1.00,0,0,0,538,0,0,0,0,3002,,0
1255,10267,8,0,"506-1000,605-20",0,2021,2021,2021,2021,0,0,,2021,0,0,0,2001,元旦特惠,dailyGiftbag,Bumdle_2021,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1256,10268,8,0,"41-500,45-300",0,2021,2021,2021,2021,0,0,,2021,0,0,0,2001,元旦限定,dailyGiftbag,Bumdle_2021,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1257,10269,8,0,"7-4,44-300,13-1",0,2021,2021,2021,2021,0,0,,2021,0,0,0,2001,元旦尊享,dailyGiftbag,Bumdle_2021,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1258,10270,8,0,"7-1,41-50",0,0,0,0,0,0,0,5306-1,1888,0,0,0,2001,K5-拾愿者K德瑞拉,dailyGiftbag,Bumdle_Christmas2020,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1259,10271,8,0,"7-1,41-100",0,0,0,0,0,0,0,5304-1,2588,0,0,0,2001,HS2000-燃心铁皮人,dailyGiftbag,Bumdle_Christmas2020,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1260,10272,8,0,41-50,0,0,0,0,0,0,0,5307-1,1288,0,0,0,2001,PM1910-女王的高塔派对,dailyGiftbag,Bumdle_Christmas2020,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1261,10273,8,0,"514-150,516-500",0,0,0,0,0,0,0,400001-100,248,0,0,0,2010,融合势力养成礼包,dailyGiftbag,Bumdle_yuugo02,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1262,10274,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1263,10275,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:HK21,dailyGiftbag,,0,,1.00,0,0,0,650,1,100119-500,0,0,1003,,0
1264,10276,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:刘易斯,dailyGiftbag,,0,,1.00,0,0,0,651,1,100119-500,0,0,1003,,0
1265,10277,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:HS2000,dailyGiftbag,,0,,1.00,0,0,0,955,1,100119-500,0,0,1003,,0
1266,10278,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:UKM-2000,dailyGiftbag,,0,,1.00,0,0,0,649,1,100118-400,0,0,1003,,0
