,mission_id,team_effect,month_team_count,team_count,mp,ammo,mre,part,duration,experience,expect_gun_level,get_gun_num,gun_n_pool,gun_1_pool,limit_guns,get_equip_num,equip_n_pool,equip_1_pool,limit_equips,draw_event_id
581,10674,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,314,320,321,322,327,225,252,332,296,166,151,334,315,253,101,78,69,42,75","296,166,151,334,253,315,225,252,332,309,314,320,321,322,327",0,,,,0
582,10675,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,314,320,321,322,327,225,252,332,296,166,151,334,315,253,101,78,69,42,75","296,166,151,334,253,315,225,252,332,309,314,320,321,322,327",0,,,,0
583,10676,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,225,252,332,99,118,60","225,252,332,309,314,320",0,,,,0
584,10677,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,314,320,225,252,332,99,118,60","225,252,332,309,314,320",0,,,,0
585,10678,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,321,322,327,296,166,78,100,39","296,166,321,322,327",0,,,,0
586,10679,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,296,166,78,100,39","296,166,321,322,327",0,,,,0
587,10680,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,315,253,75,150,26","315,253,309,314,320",0,,,,0
588,10681,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,314,320,315,253,75,150,26","315,253,309,314,320",0,,,,0
589,10682,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,321,322,327,151,334,36,1,103","151,334,321,322,327",0,,,,0
590,10683,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,151,334,36,1,103","151,334,321,322,327",0,,,,0
591,10765,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,204,211,73,102,177,136,88,168,39","204,211,73,102,177,136",0,,,,0
592,10766,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,42,118,99,101,75,201,210,209,217,218,220,226,227,4,229","4,229,227,226,201,209,218,210,217,220",0,,,,0
593,10768,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,254,101,78",254,0,,,,0
594,10769,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,142,192,60,100,75","142,192",0,,,,0
595,10770,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1032,150,99,1",1032,0,,,,0
596,10771,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1034,118,88,26",1034,0,,,,0
597,10772,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,272,175,66,69,42","272,175",0,,,,0
598,10773,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,254,101,78",254,0,,,,0
599,10774,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,142,192,60,100,75","142,192",0,,,,0
600,10775,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1032,150,99,1",1032,0,,,,0
601,10776,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1034,118,88,26",1034,0,,,,0
602,10777,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,272,175,66,69,42","272,175",0,,,,0
603,10778,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,254,142,272,192,175,1032,1034,101,78","1032,1034,142,192,272,175,254",0,,,,0
604,10779,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,254,142,272,192,175,1032,1034,60,100,75","1032,1034,142,192,272,175,254",0,,,,0
605,10780,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,295,99,118",295,0,,,,0
606,10781,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,297,26,36",297,0,,,,0
607,10782,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,234,101,60",234,0,,,,0
608,10783,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,311,1,103",311,0,,,,0
609,10800,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,,0,,,,0
610,10801,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,150,66",,0,,,,0
611,10802,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,98,319,78,100","98,319",0,,,,0
612,10803,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,39,118",0,0,,,,0
613,10804,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,318,289,26,60","318,289",0,,,,0
614,10805,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,266,274,36,1,103","266,274",0,,,,0
615,10806,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,344,69,75,23",344,0,,,,0
616,10807,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,42,168,72",0,0,,,,0
617,10808,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,342,26,36,36",342,0,,,,0
618,10809,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,98,99,150,42",98,0,,,,0
619,10810,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,39,118,60",0,0,,,,0
620,10811,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,319,103,69,75",319,0,,,,0
621,10812,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,318,289,26,36,36","318,289",0,,,,0
622,10813,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,274,266,101,60,60","266,274",0,,,,0
623,10814,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,78,100,23",0,0,,,,0
624,10815,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,344,101,85,99",344,0,,,,0
625,10816,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,342,118,60,26",342,0,,,,0
626,10817,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,98,319,99,150,66","98,319",0,,,,0
627,10818,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,318,78,100,39",318,0,,,,0
628,10819,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,289,118,60,26",289,0,,,,0
629,10820,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,266,36,1,103",266,0,,,,0
630,10821,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,274,69,75,23",274,0,,,,0
631,10822,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,344,42,168,72",344,0,,,,0
632,10823,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,88,101,85",0,0,,,,0
633,10824,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,342,99,50,42",342,0,,,,0
634,10825,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,98,319,78,100","98,319",0,,,,0
635,10826,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,318,289,26,60","318,289",0,,,,0
636,10827,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,266,274,36,1,103","266,274",0,,,,0
637,10828,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,344,69,75,23",344,0,,,,0
638,10829,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,342,26,36,36",342,0,,,,0
639,10830,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,98,99,150,42",98,0,,,,0
640,10831,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,319,103,69,75",319,0,,,,0
641,10832,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,318,289,26,36,36","318,289",0,,,,0
642,10833,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,274,266,101,60,60","266,274",0,,,,0
643,10834,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,344,101,85,99",344,0,,,,0
644,10835,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,342,118,60,26",342,0,,,,0
645,10836,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,98,319,99,150,66","98,319",0,,,,0
646,10837,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,318,78,100,39",318,0,,,,0
647,10838,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,289,118,60,26",289,0,,,,0
648,10839,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,266,36,1,103",266,0,,,,0
649,10840,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,274,69,75,23",274,0,,,,0
650,10841,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,344,42,168,72",344,0,,,,0
651,10842,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,342,99,50,42",342,0,,,,0
652,10847,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,98,319,344,99,118,60","98,319,344",0,,,,0
653,10848,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,98,319,344,99,118,60","98,319,344",0,,,,0
654,10849,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,318,289,266,274,342,99,118,60","318,289,266,274,342",0,,,,0
655,10850,6000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,318,289,266,274,342,99,118,60","318,289,266,274,342",0,,,,0
656,10906,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
657,10907,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
658,10908,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
659,10909,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
660,10910,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
661,10911,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
662,10912,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
663,10913,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
664,10914,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
665,10915,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
666,10916,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
667,10917,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
668,10918,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
669,10919,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
670,10920,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
671,10921,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
672,10922,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
673,10923,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
674,10924,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
675,10925,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
676,10926,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
677,10927,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
678,10928,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
679,10929,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
680,10930,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
681,10931,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
682,10932,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
683,10933,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
684,10934,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
685,10935,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
686,10936,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
687,10937,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
688,10938,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
689,10939,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
690,10940,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
691,10941,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
692,10942,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
693,10943,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
694,10944,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
695,10945,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
696,10946,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
697,10947,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
698,10948,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
699,10949,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,,,,0
700,10950,3000,1,2,120,120,120,40,1500,100,20,1,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,298,101,78","291,298",0,0,0,0,0
701,10951,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
702,10952,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
703,10953,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
